,,,,,,,,,"Normalized abundance",,,,,,,,,,"Raw abundance",,,,,,,,,,"Spectral counts",,,,,,,,,,
"YMR019W","3","2","20.9","1.22929520601778E-05","2.30636050080606","Condition 2","Condition 1","STB4 SGDID:S000004621, Chr XIII from 312156-315005, Genome Release 64-1-1, Verified ORF, """"Protein that binds Sin3p in a two-hybrid assay; contains a Zn(II)2Cys6 zinc finger domain characteristic of DNA-binding proteins; computational analysis sugges","632847.589129742","527143.780610161","445755.959923771","552876.189975618","597917.867900901","1257860.99700068","1155451.83296973","1081708.54124104","1286619.32655436","1575937.47729402","734655.353480723","621341.031160098","579377.297048689","671199.3454444","820542.893055398","1087381.39133296","967575.067968224","1081708.54124104","1015685.55287361","1592507.98635994","0","0","0","0","0","0","1","1","1","1",
"YCR046C","3","1","39.03","1.57821003553549E-05","1.94761870846102","Condition 1","Condition 2","IMG1 SGDID:S000000642, Chr III from 210423-209914, Genome Release 64-1-1, reverse complement, Verified ORF, """"Mitochondrial ribosomal protein of the large subunit, required for respiration and for maintenance of the mitochondrial genome""""","37116.4116918223","41712.1430297908","36016.2925987675","41881.7570778501","38197.6376278475","17054.1847967323","21215.014988836","18262.7512204471","18697.564663442","24853.8534105738","43087.4210785711","49165.8384587761","46812.660136181","50845.032660846","52419.9087695276","14742.8080181663","17765.4480992179","18262.7512204471","14760.2681777187","25115.1842115712","1","1","1","0","0","0","0","0","0","0",
"YLR116W","3","1","29.02","2.32204965596727E-05","3479.56777777757","Condition 1","Condition 2","MSL5 SGDID:S000004106, Chr XII from 380822-382252, Genome Release 64-1-1, Verified ORF, """"Component of the commitment complex, which defines the first step in the splicing pathway; essential protein that interacts with Mud2p and Prp40p, forming a bri","158752.730386308","354848.725118323","223900.513025085","463689.277643371","262250.50458603","420.581475695188","0","0","0","0","184291.676639496","418257.941914178","291017.699609608","562925.199686286","359895.228576651","363.579498291779","0","0","0","0","0","2","0","0","1","0","0","0","0","0",
"YOL058W","15","10","726.49","3.37380897909023E-05","1.23338488344865","Condition 2","Condition 1","ARG1 SGDID:S000005419, Chr XV from 219211-220473, Genome Release 64-1-1, Verified ORF, """"Arginosuccinate synthetase, catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway; potential Cdc28p","1660133.34200779","1714049.4843657","1573160.51210029","1727824.81957268","1713778.04770096","2066333.68511245","2095742.84023979","2199516.2268658","1985557.10761743","1999649.57839734","1927203.11832906","2020339.25704764","2044736.50891906","2097603.24095511","2351875.5213859","1786280.68032427","1754974.51579364","2199516.2268658","1567442.38718485","2020675.29289738","1","3","6","1","4","5","5","4","3","2",
"YHL014C","1","1","24.48","4.32888219110694E-05","2.78919563901286","Condition 1","Condition 2","YLF2 SGDID:S000001006, Chr VIII from 77314-76097, Genome Release 64-1-1, reverse complement, Verified ORF, """"Protein of unknown function, has weak similarity to E. coli GTP-binding protein gtp1; the authentic, non-tagged protein is detected in highly","26191.5658997476","25745.1154799001","20025.6436040599","25546.4256136757","23891.9882924768","9804.81980393647","10466.1634921881","5317.18131670444","8583.09739608802","9354.09605195592","30405.0681946232","30345.6043455567","26028.5992922332","31013.7142116744","32787.782815689","8475.95928770789","8764.3626184682","5317.18131670444","6775.68558484214","9452.45156140076","1","0","1","1","0","0","0","0","0","0",
"YNL315C","4","4","144.17","9.04696423617013E-05","1.77337902415981","Condition 1","Condition 2","ATP11 SGDID:S000005259, Chr XIV from 44280-43324, Genome Release 64-1-1, reverse complement, Verified ORF, """"Molecular chaperone, required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase""""","395245.28198476","470570.076261362","334781.79055345","405661.580837569","350052.37462722","221230.791821494","234183.428742447","179761.523264851","229601.401338155","238377.385033513","458829.372720534","554657.964623788","435137.129619418","492478.772764884","480388.701555138","191247.082777954","196105.143041857","179761.523264851","181252.38867912","240883.851614022","1","1","0","1","1","2","1","0","0","3",
"YGL068W","8","3","265.95","9.39826121982845E-05","3.07538008271855","Condition 1","Condition 2","MNP1 SGDID:S000003036, Chr VII from 375087-375671, Genome Release 64-1-1, Verified ORF, """"Protein associated with the mitochondrial nucleoid; putative mitochondrial ribosomal protein with similarity to E. coli L7/L12 ribosomal protein; required for n","378478.161120079","553800.407661681","385491.745136744","536009.47041929","475412.194713078","192330.302184559","112746.727859264","121751.035590644","114963.189660978","215575.937182414","439364.883454429","652761.02841449","501048.07430977","650722.914497897","652424.218418473","166263.515669548","94414.0809325107","121751.035590644","90754.4667183187","217842.653389716","1","1","0","1","1","1","0","1","0","2",
"YHR165C","19","3","105.04","9.43651792845168E-05","3.08707141273646","Condition 2","Condition 1","PRP8 SGDID:S000001208, Chr VIII from 436948-429707, Genome Release 64-1-1, reverse complement, Verified ORF, """"Component of the U4/U6-U5 snRNP complex, involved in the second catalytic step of splicing; mutations of human Prp8 cause retinitis pigment","74235.5160551725","54304.289506814","42817.0501858867","81780.0236458164","42818.5100378403","154461.282445786","194037.483991227","142571.96756924","193597.522241578","228967.165911533","86177.9680054304","64008.1216542573","55652.0361691617","99282.0803947449","58761.2881115542","133526.935498805","162486.939225023","142571.96756924","152830.135809863","231374.686865379","0","2","1","0","0","0","0","0","0","1",
"YIL022W","8","4","362.73","0.000105071451894867","1.96134184534606","Condition 1","Condition 2","TIM44 SGDID:S000001284, Chr IX from 311165-312460, Genome Release 64-1-1, Verified ORF, """"Essential component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); tethers the import motor and regulatory factors (PAM complex) to the","177733.501745304","170096.710642527","210247.384639959","203722.970157431","255578.222131835","98475.5499253072","123236.414011837","92144.0401685765","89888.6272868309","114971.058955426","206325.931856072","200491.914113519","273271.862579441","247322.504931325","350738.629916256","85129.0251827415","103198.14142074","92144.0401685765","70960.0564973459","116179.945096018","1","0","1","1","2","1","0","0","0","2",
"YJR045C","35","20","2456.55","0.00014864346152399","1.70416782404833","Condition 1","Condition 2","SSC1 SGDID:S000003806, Chr X from 521602-519638, Genome Release 64-1-1, reverse complement, Verified ORF, """"Hsp70 family ATPase, constituent of the import motor component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); involve","67874339.2422711","63591598.2083192","60412329.6942851","78172562.1349198","68445799.2636718","41518658.2778394","49250899.2623471","34008794.7693001","39178376.8486481","34671964.4287164","78793452.8704958","74955013.5223849","78521737.0793533","94902572.1997248","93930483.0318446","35891578.2523548","41242690.384403","34008794.7693001","30928271.1124644","35036529.7171097","11","8","11","4","11","5","9","9","11","6",
"YBR268W","3","1","92.75","0.000161952364123086","6.02466814208544","Condition 1","Condition 2","MRPL37 SGDID:S000000472, Chr II from 741299-741616, Genome Release 64-1-1, Verified ORF, """"Mitochondrial ribosomal protein of the large subunit""""","50381.6850996901","68834.9810105206","37086.4672731036","88653.7162575395","63216.446614095","8785.08800835512","8405.56141163135","4758.9789017726","7909.95590300595","21292.3280444267","58486.7119850544","81135.3555788081","48203.634045521","107626.838344944","86754.0656972118","7594.43312439598","7038.81496580164","4758.9789017726","6244.29290679633","21516.2104762987","1","0","1","0","0","0","0","0","0","0",
"YOR020C","5","3","341.12","0.000167583572565966","1.99373167166971","Condition 1","Condition 2","HSP10 SGDID:S000005546, Chr XV from 370844-370524, Genome Release 64-1-1, reverse complement, Verified ORF, """"Mitochondrial matrix co-chaperonin that inhibits the ATPase activity of Hsp60p, a mitochondrial chaperonin; involved in protein folding and ","15136442.1541215","11913469.9861421","12557872.0048074","14414659.7686323","14824885.789377","7006499.45639333","8929928.93882524","5741318.8507232","7584648.62298703","5269497.60569412","17571479.2189828","14042331.5197161","16322262.8365371","17499596.432135","20344691.6840548","6056899.08935344","7477920.19830703","5741318.8507232","5987488.1956121","5324904.78973923","1","2","3","1","0","3","2","1","2","0",
"YBL059C-A","5","2","91.01","0.000171237180273232","2.91618439775237","Condition 1","Condition 2","CMC2 SGDID:S000007488, Chr II from 110420-110125,110539-110506, Genome Release 64-1-1, reverse complement, Verified ORF, """"Protein of the mitochondrial intermembrane space with a role in respiratory chain complex assembly or maintenance; contains twi","24233.3270479658","35326.2607597858","42956.260260249","26256.2697383961","40730.7558637374","11890.2217407376","8219.84512579032","11212.0897321315","10199.4598106654","16603.2654742683","28131.8025923417","41638.839525166","55832.976333416","31875.4748020534","55896.1925156975","10278.7238737268","6883.29619576897","11212.0897321315","8051.67757315682","16777.8438220958","0","0","1","0","0","1","0","0","0","0",
"YOR286W","5","2","177.26","0.000232945074225666","2.30415459395955","Condition 1","Condition 2","RDL2 SGDID:S000005812, Chr XV from 850280-850729, Genome Release 64-1-1, Verified ORF, """"Protein with rhodanese activity; contains a rhodanese-like domain similar to Rdl1p, Uba4p, Tum1p, and Ych1p; overexpression causes a cell cycle delay; null mutan","296515.986444389","367884.30409649","262084.965193091","347991.352835087","395216.289047943","183669.625320071","155661.267729472","109135.182970617","107502.105126904","168676.294529256","344217.250054702","433622.896186593","340648.454272244","422466.317917439","542368.667349753","158776.632078079","130350.705590433","109135.182970617","84864.5227281865","170449.875085576","1","1","3","1","0","1","1","0","1","0",
"YMR158W","2","2","119.99","0.000311975636500761","1.61720236823096","Condition 1","Condition 2","MRPS8 SGDID:S000004767, Chr XIII from 572248-572715, Genome Release 64-1-1, Verified ORF, """"Mitochondrial ribosomal protein of the small subunit""""","127043.005934953","150781.698257818","104164.757404179","127607.826859055","110806.059673562","91507.7836522732","73964.3739082511","70813.7042538358","74859.084884916","72482.5821227475","147480.730013909","177725.43150778","135389.542750895","154917.667670147","152062.899695252","79105.6097159127","61937.7477013167","70813.7042538358","59095.4056492915","73244.7146955757","1","1","1","2","1","0","2","0","0","0",
"YNL164C","3","1","46.63","0.000350347717525512","1.93652398887259","Condition 1","Condition 2","IBD2 SGDID:S000005108, Chr XIV from 326320-325265, Genome Release 64-1-1, reverse complement, Verified ORF, """"Component of the BUB2-dependent spindle checkpoint pathway, interacts with Bfa1p and functions upstream of Bub2p and Bfa1p""""","59920.413419198","62891.4388641917","72236.8814509005","78072.906652395","49629.9757218884","33864.471627192","32348.0077051504","28344.8935720548","43718.3305931099","28389.733111142","69559.9592339872","74129.7401437385","93890.8570721219","94781.5890648868","68108.8926211133","29274.7738919771","27088.2133385888","28344.8935720548","34512.2103039526","28688.2426247968","1","1","0","0","0","0","0","0","0","0",
"YDR175C","4","2","61.21","0.000405260548058339","3.15537908658286","Condition 1","Condition 2","RSM24 SGDID:S000002582, Chr IV from 814152-813193, Genome Release 64-1-1, reverse complement, Verified ORF, """"Mitochondrial ribosomal protein of the small subunit""""","29582.2790563516","46530.9087817933","21366.22653858","35535.2483675851","28878.5599122906","11545.5011875214","6463.22217529146","9455.68592818516","7958.10433731265","15884.5459085274","34341.2538029814","54845.6870909702","27771.0399703223","43140.2832622963","39631.0235398952","9980.72376427827","5412.30058848778","9455.68592818516","6282.30233826489","16051.5671360683","0","1","0","0","1","2","0","0","0","0",
"YLL009C","2","2","75.25","0.000575319379234496","4.85632611125982","Condition 1","Condition 2","COX17 SGDID:S000003932, Chr XII from 131414-131205, Genome Release 64-1-1, reverse complement, Verified ORF, """"Copper metallochaperone that transfers copper to Sco1p and Cox11p for eventual delivery to cytochrome c oxidase; contains twin cysteine-x9-","461967.503797768","207971.674445393","400984.54959251","277277.769095664","548491.978433979","71492.5626063129","118577.252710848","74762.5255745362","95900.6458628587","29828.4030515496","536285.364167798","245134.893752177","521185.05502635","336619.048708718","752714.074897806","61803.0787043868","99296.560944734","74762.5255745362","75706.0759960831","30142.0397473635","1","1","1","0","0","0","1","1","0","0",
"YDR322W","1","1","32.59","0.000652276877062152","2.64166645820962","Condition 1","Condition 2","MRPL35 SGDID:S000002730, Chr IV from 1110589-1111692, Genome Release 64-1-1, Verified ORF, """"Mitochondrial ribosomal protein of the large subunit""""","48532.1349350151","38341.5860921918","35475.7193720296","51967.1671266978","60408.21206901","19828.5303219714","24197.3531154263","9567.32295106854","18846.6212860215","16415.0006349227","56339.6200890765","45192.9843718561","46110.0428228469","63088.8600241178","82900.2305440799","17141.1427343759","20262.8572799391","9567.32295106854","14877.9367491364","16587.5994345307","0","1","0","1","1","0","0","0","0","0",
"YDR041W","1","1","59.68","0.000675203989735529","2.02032574713005","Condition 1","Condition 2","RSM10 SGDID:S000002448, Chr IV from 539803-540414, Genome Release 64-1-1, Verified ORF, """"Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S10 ribosomal protein; essential for viability, unlike most other mitoribosomal ","19624.8695423265","18402.2604739892","17179.9600504092","18415.1773579711","20125.9415156813","7978.97291045225","7151.27237921363","12045.2529853151","12633.4795478507","6593.54368814261","22781.971075306","21690.6277170725","22329.8838654063","22356.2801455744","27619.5095736426","6897.57189821738","5988.47365241764","12045.2529853151","9973.14620917441","6662.8728189204","0","1","0","1","1","0","0","0","0","0",
"YEL060C","4","3","82.62","0.000712504640420497","1.43261234212487","Condition 2","Condition 1","PRB1 SGDID:S000000786, Chr V from 41953-40046, Genome Release 64-1-1, reverse complement, Verified ORF, """"Vacuolar proteinase B (yscB), a serine protease of the subtilisin family; involved in protein degradation in the vacuole and required for full p","158487.029201115","151123.261013706","194284.240225336","150274.6034235","143404.575243523","206905.970844247","250087.3938951","204754.347002405","245482.021288161","235384.206391344","183983.231444347","178128.02936202","252523.551182945","182435.448086882","196798.944077054","178863.724201787","209423.119373239","204754.347002405","193788.898834843","237859.200597764","1","1","2","1","0","3","1","0","0","2",
"YOR303W","11","7","465.85","0.000773037180153091","1.37410999110677","Condition 2","Condition 1","CPA1 SGDID:S000005829, Chr XV from 882899-884134, Genome Release 64-1-1, Verified ORF, """"Small subunit of carbamoyl phosphate synthetase, which catalyzes a step in the synthesis of citrulline, an arginine precursor; translationally regulated by an at","762922.946487421","870433.27189886","671081.500560603","791030.496226321","757584.956476786","912070.343587513","1152649.83580816","1027438.67867975","1156021.71909254","1046338.28226192","885656.256826419","1025974.17746575","872247.195440013","960321.968860841","1039659.43366947","788456.21381739","965228.676265263","1027438.67867975","912588.933383163","1057340.21491601","2","2","0","2","2","2","0","1","2","5",
"YOR187W","10","7","243.65","0.000967803908665132","1.59568377700938","Condition 1","Condition 2","TUF1 SGDID:S000005713, Chr XV from 684030-685343, Genome Release 64-1-1, Verified ORF, """"Mitochondrial translation elongation factor Tu; comprises both GTPase and guanine nucleotide exchange factor activities, while these activities are found in sepa","922272.149638927","1037133.61111987","890834.85562108","1199385.03220651","1165563.55721603","665436.237978036","613439.017390876","680935.129787607","514659.603804636","793839.986325243","1070640.36228714","1222462.81012387","1157874.57077358","1456070.02643453","1599542.25257656","575248.762797547","513693.675504244","680935.129787607","406283.594100775","802186.975263461","2","2","3","1","1","0","1","0","1","0",
"YPL118W","3","3","82.79","0.000983404665589105","1.95422374690272","Condition 1","Condition 2","MRP51 SGDID:S000006039, Chr XVI from 326628-327662, Genome Release 64-1-1, Verified ORF, """"Mitochondrial ribosomal protein of the small subunit; MRP51 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader seque","60460.1760085622","90414.0040768524","53325.377516482","80206.7204253213","63293.0115828827","35237.0939420805","29461.277200183","31853.569666136","32075.3743115826","49294.6296732768","70186.5547724649","106570.413217054","69310.3757824879","97372.0685133714","86859.1383909186","30461.3628442516","24670.8659556426","31853.569666136","25321.0049148995","49812.9478931753","0","0","1","1","1","0","0","1","0","1",
"YKL053C-A","2","1","57.15","0.00140952227153113","3.45828984203658","Condition 1","Condition 2","MDM35 SGDID:S000007243, Chr XI from 339442-339182, Genome Release 64-1-1, reverse complement, Verified ORF, """"Mitochondrial intermembrane space protein; mutation affects mitochondrial distribution and morphology; contains twin cysteine-x9-cysteine mo","52795.7429432972","36187.591073576","71489.5005945769","20406.5679803878","64861.9229827558","10518.7752022753","13364.9051892418","17465.6301492975","14444.4714424389","15264.8443318495","61289.1253131307","42654.0841036383","92919.4387640486","24773.8559184598","89012.2085166183","9093.15134330586","11191.7681705805","17465.6301492975","11402.7829834256","15425.3495835078","0","2","2","0","2","0","0","0","0","0",
"YLR163C","6","2","100.29","0.0014365272934046","1.30035620300986","Condition 1","Condition 2","MAS1 SGDID:S000004153, Chr XII from 493254-491866, Genome Release 64-1-1, reverse complement, Verified ORF, """"Smaller subunit of the mitochondrial processing protease (MPP), essential processing enzyme that cleaves the N-terminal targeting sequences ","193298.718883297","229883.965665734","188720.959455051","234378.276753226","192953.546887873","150202.535450015","169928.297910382","168592.322109952","149430.489469391","161039.272539115","224395.164156129","270962.77245003","245292.602266498","284538.471353034","264796.67206553","129845.382255133","142297.912997183","168592.322109952","117963.710151434","162732.552103835","1","0","0","0","0","1","0","2","0","1",
"YMR083W","11","5","573.43","0.0015125299492138","1.29028588222274","Condition 1","Condition 2","ADH3 SGDID:S000004688, Chr XIII from 434788-435915, Genome Release 64-1-1, Verified ORF, """"Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol producti","2433100.81948082","2393090.84954742","2624825.25267609","2836434.06673659","2572509.32063585","1844899.89571136","2322332.97369649","1809129.99965467","1922650.53049727","2067739.30715297","2824519.79480238","2820721.00783679","3411651.88319789","3443470.20817402","3530341.46274479","1594858.11250381","1944721.03531476","1809129.99965467","1517782.55366378","2089480.96469257","1","3","1","2","1","4","2","2","3","2",
"YHR116W","2","1","36.63","0.0015874722710697","2.28064720419016","Condition 1","Condition 2","COX23 SGDID:S000001158, Chr VIII from 341665-342120, Genome Release 64-1-1, Verified ORF, """"Mitochondrial intermembrane space protein that functions in mitochondrial copper homeostasis, essential for functional cytochrome oxidase expression; homologo","29292.9033819785","47738.2796728695","39803.7017565502","30418.5243223553","33676.3203398625","23003.5792751323","10776.3753132493","10073.6925338814","17899.9508594279","17579.0270473798","34005.3255447453","56268.8075033663","51735.3960678079","36928.5094651115","46215.1522852817","19885.872999859","9024.13391769781","10073.6925338814","14130.6143237856","17763.8652349701","0","1","0","0","0","0","0","0","0","0",
"YGL040C","8","4","322.41","0.00162192571451902","1.4524020509106","Condition 1","Condition 2","HEM2 SGDID:S000003008, Chr VII from 420555-419527, Genome Release 64-1-1, reverse complement, Verified ORF, """"Aminolevulinate dehydratase, a homo-octameric enzyme, catalyzes the conversion of 5-aminolevulinate to porphobilinogen, the second step in h","491475.842380507","422896.926167573","410778.767473526","393815.947821586","550841.541434863","293646.983827606","357898.31906055","322273.839512956","320923.901384237","268053.582572328","570540.782509427","498465.924942244","533915.221289476","478098.010361184","755938.459592864","253848.610137816","299703.960398491","322273.839512956","253344.375823063","270872.085453417","2","2","0","1","3","0","2","0","3","0",
"YMR120C","15","8","751.59","0.00168080853064889","1.35787077940272","Condition 2","Condition 1","ADE17 SGDID:S000004727, Chr XIII from 509280-507502, Genome Release 64-1-1, reverse complement, Verified ORF, """"Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosp","857681.665151811","869829.28717244","835509.542617343","1003420.48308257","825835.589127462","1401566.93230832","1226347.9145091","1066862.80288449","1234865.66096311","1034500.69492547","995659.046046963","1025262.26449907","1085964.75197506","1218166.35200049","1133322.08296385","1211610.66646768","1026943.42842841","1066862.80288449","974830.07265161","1045378.15890546","3","1","5","4","2","3","2","2","1","2",
"YDR258C","16","8","623.18","0.0016976090339933","1.44474251871229","Condition 1","Condition 2","HSP78 SGDID:S000002666, Chr IV from 974243-971808, Genome Release 64-1-1, reverse complement, Verified ORF, """"Oligomeric mitochondrial matrix chaperone that cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the ","644324.881698485","593211.153098284","571074.606911135","498118.149312758","526205.877285506","431273.891005534","478665.286820663","350226.568367279","362730.959845518","337961.115762481","747979.026627185","699214.2241252","742261.891959666","604722.326326701","722130.105270855","372822.75606398","400834.188162705","350226.568367279","286347.785931151","341514.675350574","5","6","1","2","2","1","6","3","2","0",
"YMR012W","28","21","1334.38","0.00179056090166907","1.41510002119945","Condition 1","Condition 2","CLU1 SGDID:S000004614, Chr XIII from 291134-294967, Genome Release 64-1-1, Verified ORF, """"eIF3 component of unknown function; deletion causes defects in mitochondrial organization but not in growth or translation initiation, can rescue cytokinesis a","3181334.1872952","2760067.92736699","3340348.64796786","2826411.73067771","3850726.76837807","2338699.93595428","2400890.71882392","2047337.14391292","2493959.40655767","1996682.59378134","3693123.3239296","3253274.56216423","4341663.0283324","3431302.95350739","5284482.45573168","2021732.76405907","2010505.27089448","2047337.14391292","1968786.32740392","2017677.11132961","8","7","5","7","7","4","8","6","6","1",
"YNL160W","7","5","298.4","0.00205221386757504","1.36887028739887","Condition 2","Condition 1","YGP1 SGDID:S000005104, Chr XIV from 336545-337609, Genome Release 64-1-1, Verified ORF, """"Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adap","1553958.58399661","1485048.72740962","1408544.26085666","1549361.50354247","1571563.58530283","2522749.41436235","2123824.68455463","2075653.42023706","1952968.16828405","1685067.13482473","1803947.76314204","1750417.51710254","1830774.32496502","1880946.3056825","2156709.80937908","2180837.76722132","1778490.24500562","2075653.42023706","1541715.96276292","1702785.10945038","1","3","0","1","1","2","1","3","2","2",
